id,pool_id,timeframe,timestamp,datetime,open_price,high_price,low_price,close_price,volume_usd,metadata_json
1035,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759183020,2025-09-29 15:57:00-06,0.00007517,0.00007517,0.00007347,0.00007347,195.36,{}
1036,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759183200,2025-09-29 16:00:00-06,0.00007347,0.00007347,0.00007250,0.00007250,51.64,{}
1039,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759183800,2025-09-29 16:10:00-06,0.00006826,0.00006826,0.00006826,0.00006826,2.52,{}
1043,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759184400,2025-09-29 16:20:00-06,0.00006703,0.00006703,0.00006636,0.00006636,127.63,{}
1044,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759184700,2025-09-29 16:25:00-06,0.00006636,0.00006706,0.00006636,0.00006706,9.46,{}
1045,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185000,2025-09-29 16:30:00-06,0.00006706,0.00006897,0.00006706,0.00006897,462.15,{}
1046,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185240,2025-09-29 16:34:00-06,0.00006897,0.00007086,0.00006897,0.00007086,4.21,{}
1047,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185300,2025-09-29 16:35:00-06,0.00007086,0.00007086,0.00005664,0.00005664,1864.08,{}
1048,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185360,2025-09-29 16:36:00-06,0.00005664,0.00005664,0.00005585,0.00005585,17.83,{}
1049,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185420,2025-09-29 16:37:00-06,0.00005585,0.00006087,0.00005585,0.00005924,610.25,{}
1050,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185480,2025-09-29 16:38:00-06,0.00005924,0.00005994,0.00005924,0.00005994,34.22,{}
1051,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185600,2025-09-29 16:40:00-06,0.00005994,0.00006118,0.00005994,0.00006118,100.69,{}
1052,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185660,2025-09-29 16:41:00-06,0.00006118,0.00006296,0.00006118,0.00006296,216.13,{}
1053,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185720,2025-09-29 16:42:00-06,0.00006296,0.00006296,0.00006137,0.00006147,215.41,{}
1054,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185780,2025-09-29 16:43:00-06,0.00006147,0.00006188,0.00006069,0.00006188,116.32,{}
1055,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185840,2025-09-29 16:44:00-06,0.00006188,0.00006188,0.00006144,0.00006144,2.13,{}
1056,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185900,2025-09-29 16:45:00-06,0.00006144,0.00006238,0.00006144,0.00006238,20.16,{}
1057,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759185960,2025-09-29 16:46:00-06,0.00006238,0.00006376,0.00006238,0.00006376,358.30,{}
1058,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759186020,2025-09-29 16:47:00-06,0.00006376,0.00006419,0.00006336,0.00006358,134.61,{}
1059,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759186080,2025-09-29 16:48:00-06,0.00006358,0.00006358,0.00006313,0.00006313,39.92,{}
1060,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759186200,2025-09-29 16:50:00-06,0.00006313,0.00006393,0.00006313,0.00006393,16.59,{}
1061,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759186260,2025-09-29 16:51:00-06,0.00006393,0.00006397,0.00006393,0.00006397,0.56,{}
1062,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759186320,2025-09-29 16:52:00-06,0.00006397,0.00006406,0.00006397,0.00006406,18.82,{}
1063,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759186380,2025-09-29 16:53:00-06,0.00006406,0.00006510,0.00006306,0.00006510,416.54,{}
1064,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759186440,2025-09-29 16:54:00-06,0.00006510,0.00006693,0.00006510,0.00006670,180.30,{}
1065,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759186620,2025-09-29 16:57:00-06,0.00006670,0.00006670,0.00006589,0.00006589,11.48,{}
1066,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759186740,2025-09-29 16:59:00-06,0.00006589,0.00006589,0.00006580,0.00006580,3.79,{}
1067,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759187280,2025-09-29 17:08:00-06,0.00006580,0.00006580,0.00006563,0.00006563,17.75,{}
1068,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759187520,2025-09-29 17:12:00-06,0.00006563,0.00006563,0.00006541,0.00006541,14.55,{}
1069,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759187820,2025-09-29 17:17:00-06,0.00006541,0.00006541,0.00006526,0.00006526,21.07,{}
1070,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759188000,2025-09-29 17:20:00-06,0.00006526,0.00006526,0.00006493,0.00006493,98.20,{}
1071,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759188240,2025-09-29 17:24:00-06,0.00006493,0.00006493,0.00006445,0.00006445,13.87,{}
1072,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759188300,2025-09-29 17:25:00-06,0.00006445,0.00006445,0.00006439,0.00006439,3.85,{}
1073,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759188420,2025-09-29 17:27:00-06,0.00006439,0.00006785,0.00006381,0.00006785,569.20,{}
1074,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759188660,2025-09-29 17:31:00-06,0.00006785,0.00006785,0.00006156,0.00006156,896.00,{}
1075,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759188900,2025-09-29 17:35:00-06,0.00006156,0.00006156,0.00006109,0.00006109,9.64,{}
1076,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759189140,2025-09-29 17:39:00-06,0.00006109,0.00006109,0.00006016,0.00006016,37.87,{}
1077,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759189200,2025-09-29 17:40:00-06,0.00006016,0.00006253,0.00006016,0.00006134,534.73,{}
1078,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759189260,2025-09-29 17:41:00-06,0.00006134,0.00006136,0.00006134,0.00006135,2.67,{}
1079,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759189320,2025-09-29 17:42:00-06,0.00006135,0.00006151,0.00006135,0.00006151,38.98,{}
1080,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759189500,2025-09-29 17:45:00-06,0.00006151,0.00006151,0.00006029,0.00006029,73.07,{}
1081,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759189560,2025-09-29 17:46:00-06,0.00006029,0.00006029,0.00005999,0.00006013,60.02,{}
1082,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759189740,2025-09-29 17:49:00-06,0.00006013,0.00006013,0.00005979,0.00005979,37.89,{}
1083,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759190040,2025-09-29 17:54:00-06,0.00005979,0.00005979,0.00005917,0.00005917,107.58,{}
1084,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759190100,2025-09-29 17:55:00-06,0.00005917,0.00005962,0.00005917,0.00005962,9.15,{}
1085,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759190640,2025-09-29 18:04:00-06,0.00005962,0.00005962,0.00005847,0.00005847,99.03,{}
1105,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759196820,2025-09-29 19:47:00-06,0.00005505,0.00005656,0.00005505,0.00005656,311.74,{}
1106,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759196880,2025-09-29 19:48:00-06,0.00005656,0.00005714,0.00005656,0.00005714,78.89,{}
1107,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759196940,2025-09-29 19:49:00-06,0.00005714,0.00005743,0.00005714,0.00005743,5.77,{}
1108,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759197360,2025-09-29 19:56:00-06,0.00005743,0.00005759,0.00005743,0.00005759,43.62,{}
1109,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759198200,2025-09-29 20:10:00-06,0.00005759,0.00005792,0.00005759,0.00005792,20.49,{}
1110,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759198380,2025-09-29 20:13:00-06,0.00005792,0.00005799,0.00005792,0.00005799,5.38,{}
1111,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759198560,2025-09-29 20:16:00-06,0.00005799,0.00005799,0.00005713,0.00005713,43.49,{}
1112,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759199340,2025-09-29 20:29:00-06,0.00005713,0.00005783,0.00005713,0.00005783,30.90,{}
1113,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759199460,2025-09-29 20:31:00-06,0.00005783,0.00005783,0.00005611,0.00005611,301.58,{}
1114,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759199580,2025-09-29 20:33:00-06,0.00005611,0.00005611,0.00005490,0.00005490,55.15,{}
1115,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759199700,2025-09-29 20:35:00-06,0.00005490,0.00005490,0.00005466,0.00005466,12.67,{}
1116,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759199760,2025-09-29 20:36:00-06,0.00005466,0.00005667,0.00005466,0.00005667,389.95,{}
1117,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759200060,2025-09-29 20:41:00-06,0.00005667,0.00005727,0.00005667,0.00005727,46.68,{}
1118,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759200300,2025-09-29 20:45:00-06,0.00005727,0.00005810,0.00005727,0.00005810,82.65,{}
1119,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759200420,2025-09-29 20:47:00-06,0.00005810,0.00005840,0.00005765,0.00005765,3.17,{}
1120,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759200540,2025-09-29 20:49:00-06,0.00005765,0.00005769,0.00005765,0.00005769,0.83,{}
1121,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759200600,2025-09-29 20:50:00-06,0.00005769,0.00005841,0.00005769,0.00005841,18.78,{}
1122,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759200720,2025-09-29 20:52:00-06,0.00005841,0.00005866,0.00005841,0.00005866,38.70,{}
1123,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759201140,2025-09-29 20:59:00-06,0.00005866,0.00005866,0.00005795,0.00005795,1.96,{}
1124,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759201560,2025-09-29 21:06:00-06,0.00005795,0.00005795,0.00005779,0.00005779,71.36,{}
1125,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759201680,2025-09-29 21:08:00-06,0.00005779,0.00005779,0.00005470,0.00005470,391.76,{}
1126,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759202340,2025-09-29 21:19:00-06,0.00005470,0.00005615,0.00005470,0.00005615,187.54,{}
1127,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759202460,2025-09-29 21:21:00-06,0.00005615,0.00005615,0.00005576,0.00005576,95.82,{}
1128,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759202820,2025-09-29 21:27:00-06,0.00005576,0.00005633,0.00005576,0.00005633,42.12,{}
1129,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759203540,2025-09-29 21:39:00-06,0.00005633,0.00005633,0.00005550,0.00005550,41.56,{}
1130,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759203660,2025-09-29 21:41:00-06,0.00005550,0.00005651,0.00005550,0.00005651,103.74,{}
1131,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759203900,2025-09-29 21:45:00-06,0.00005651,0.00005651,0.00005624,0.00005624,4.88,{}
1132,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759204380,2025-09-29 21:53:00-06,0.00005624,0.00005676,0.00005624,0.00005676,23.17,{}
1136,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759205580,2025-09-29 22:13:00-06,0.00005584,0.00005584,0.00005584,0.00005584,87.73,{}
1137,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759206540,2025-09-29 22:29:00-06,0.00005584,0.00005651,0.00005584,0.00005651,45.37,{}
1177,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759215000,2025-09-30 00:50:00-06,0.00005273,0.00005273,0.00005273,0.00005273,20.79,{}
1178,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759215180,2025-09-30 00:53:00-06,0.00005273,0.00005384,0.00005239,0.00005239,0.00,{}
1179,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759215480,2025-09-30 00:58:00-06,0.00005239,0.00005385,0.00005239,0.00005385,0.00,{}
1180,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759215540,2025-09-30 00:59:00-06,0.00005385,0.00005385,0.00005381,0.00005381,0.00,{}
1181,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759215660,2025-09-30 01:01:00-06,0.00005381,0.00005381,0.00005246,0.00005246,41.01,{}
1189,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759217100,2025-09-30 01:25:00-06,0.00004895,0.00005037,0.00004777,0.00004882,0.00,{}
1191,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759217220,2025-09-30 01:27:00-06,0.00004997,0.00004997,0.00004997,0.00004997,31.16,{}
1192,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759217460,2025-09-30 01:31:00-06,0.00004997,0.00005054,0.00004905,0.00004905,0.00,{}
1197,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759218060,2025-09-30 01:41:00-06,0.00004989,0.00004989,0.00004989,0.00004989,4.04,{}
1198,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759218180,2025-09-30 01:43:00-06,0.00004989,0.00005186,0.00004989,0.00005186,412.29,{}
1199,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759218720,2025-09-30 01:52:00-06,0.00005186,0.00005265,0.00005186,0.00005265,8.84,{}
1200,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759219560,2025-09-30 02:06:00-06,0.00005265,0.00005332,0.00005265,0.00005332,43.13,{}
1225,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759227060,2025-09-30 04:11:00-06,0.00005395,0.00005395,0.00005395,0.00005395,48.90,{}
1226,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759227120,2025-09-30 04:12:00-06,0.00005395,0.00005395,0.00005342,0.00005342,3.40,{}
1227,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759227420,2025-09-30 04:17:00-06,0.00005342,0.00005342,0.00005317,0.00005317,63.68,{}
1228,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759227600,2025-09-30 04:20:00-06,0.00005317,0.00005317,0.00005229,0.00005229,193.61,{}
1201,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759219620,2025-09-30 02:07:00-06,0.00005349,0.00005349,0.00005349,0.00005349,9.83,{}
1202,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759219860,2025-09-30 02:11:00-06,0.00005349,0.00005545,0.00005349,0.00005545,523.54,{}
1203,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759219920,2025-09-30 02:12:00-06,0.00005545,0.00006268,0.00005545,0.00006268,947.51,{}
1204,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759219980,2025-09-30 02:13:00-06,0.00006268,0.00006438,0.00006241,0.00006241,190.88,{}
1205,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759220100,2025-09-30 02:15:00-06,0.00006241,0.00006316,0.00006241,0.00006242,48.94,{}
1206,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759220160,2025-09-30 02:16:00-06,0.00006242,0.00006333,0.00006242,0.00006333,16.05,{}
1207,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759220340,2025-09-30 02:19:00-06,0.00006333,0.00006333,0.00005840,0.00005840,678.21,{}
1208,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759220700,2025-09-30 02:25:00-06,0.00005840,0.00005840,0.00005598,0.00005598,378.74,{}
1209,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759221000,2025-09-30 02:30:00-06,0.00005598,0.00005598,0.00005354,0.00005354,179.12,{}
1210,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759221480,2025-09-30 02:38:00-06,0.00005354,0.00005354,0.00005323,0.00005323,9.15,{}
1211,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759221540,2025-09-30 02:39:00-06,0.00005323,0.00005323,0.00005316,0.00005316,5.91,{}
1212,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759222560,2025-09-30 02:56:00-06,0.00005316,0.00005579,0.00005316,0.00005579,285.61,{}
1213,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759222740,2025-09-30 02:59:00-06,0.00005579,0.00005582,0.00005579,0.00005582,0.83,{}
1214,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759222920,2025-09-30 03:02:00-06,0.00005582,0.00005582,0.00005474,0.00005474,68.84,{}
1215,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759222980,2025-09-30 03:03:00-06,0.00005474,0.00005474,0.00005443,0.00005443,13.17,{}
1216,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759223100,2025-09-30 03:05:00-06,0.00005443,0.00005509,0.00005443,0.00005509,0.03,{}
1217,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,1m,1759223160,2025-09-30 03:06:00-06,0.00005509,0.00005509,0.00005509,0.00005509,0.00,{}
1999,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759030500,2025-09-27 21:35:00-06,0.00011416,0.00011416,0.00011416,0.00011416,42.45,{}
2000,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759030800,2025-09-27 21:40:00-06,0.00011416,0.00011416,0.00010414,0.00010493,1695.07,{}
2001,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759031100,2025-09-27 21:45:00-06,0.00010493,0.00010970,0.00010361,0.00010813,508.68,{}
2002,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759031400,2025-09-27 21:50:00-06,0.00010813,0.00010964,0.00010804,0.00010947,41.08,{}
2003,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759031700,2025-09-27 21:55:00-06,0.00010947,0.00010971,0.00010744,0.00010817,168.96,{}
2004,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759032000,2025-09-27 22:00:00-06,0.00010817,0.00010822,0.00010666,0.00010814,23.14,{}
2011,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759034100,2025-09-27 22:35:00-06,0.00010109,0.00010204,0.00009835,0.00009836,425.45,{}
2012,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759034400,2025-09-27 22:40:00-06,0.00009836,0.00009847,0.00009708,0.00009708,54.18,{}
2013,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759034700,2025-09-27 22:45:00-06,0.00009708,0.00009846,0.00009593,0.00009593,144.75,{}
2014,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759035000,2025-09-27 22:50:00-06,0.00009593,0.00010140,0.00009593,0.00010123,662.24,{}
2015,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759035300,2025-09-27 22:55:00-06,0.00010123,0.00010253,0.00010123,0.00010253,48.19,{}
2021,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759037400,2025-09-27 23:30:00-06,0.00010362,0.00010362,0.00010362,0.00010362,84.00,{}
2022,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759037700,2025-09-27 23:35:00-06,0.00010362,0.00010362,0.00009976,0.00009976,276.49,{}
2023,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759038000,2025-09-27 23:40:00-06,0.00009976,0.00009976,0.00009956,0.00009956,21.71,{}
2024,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759038300,2025-09-27 23:45:00-06,0.00009956,0.00009956,0.00009778,0.00009927,236.67,{}
2025,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759038600,2025-09-27 23:50:00-06,0.00009927,0.00010040,0.00009912,0.00010040,135.39,{}
2032,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759041000,2025-09-28 00:30:00-06,0.00010128,0.00010128,0.00010128,0.00010128,0.65,{}
2033,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759041300,2025-09-28 00:35:00-06,0.00010128,0.00010145,0.00010128,0.00010131,74.25,{}
2034,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759041600,2025-09-28 00:40:00-06,0.00010131,0.00010452,0.00010131,0.00010227,512.84,{}
2035,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759041900,2025-09-28 00:45:00-06,0.00010227,0.00010349,0.00010103,0.00010349,277.32,{}
2036,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759042200,2025-09-28 00:50:00-06,0.00010349,0.00010349,0.00010317,0.00010317,60.27,{}
2037,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759042500,2025-09-28 00:55:00-06,0.00010317,0.00010317,0.00010297,0.00010297,5.33,{}
2038,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759042800,2025-09-28 01:00:00-06,0.00010297,0.00010299,0.00010297,0.00010299,24.38,{}
2039,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759043100,2025-09-28 01:05:00-06,0.00010299,0.00010721,0.00010299,0.00010418,1006.23,{}
2040,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759043400,2025-09-28 01:10:00-06,0.00010419,0.00010652,0.00010140,0.00010140,620.08,{}
2041,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759043700,2025-09-28 01:15:00-06,0.00010140,0.00012274,0.00010140,0.00011954,2364.34,{}
2042,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759044300,2025-09-28 01:25:00-06,0.00011954,0.00011954,0.00010814,0.00010815,1162.78,{}
2043,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759044600,2025-09-28 01:30:00-06,0.00010815,0.00011131,0.00010815,0.00011131,383.30,{}
2056,solana_F5vAiFCP82RQetoxK7ax4dNQCwqk2yez6aisAbFPenJ2,5m,1759048800,2025-09-28 02:40:00-06,0.00009739,0.00009801,0.00009635,0.00009635,232.27,{}
